ngram,doc_id,has_prefix,has_quote_s,length,next_dep,next_ent_type,next_has_quote_s,next_is_alpha,next_is_punct,next_is_quote,next_is_space,next_is_stop,next_lemma,next_lex_id,next_pos,next_tag,pre_has_prefix,prev_dep,prev_ent_type,prev_is_alpha,prev_is_punct,prev_is_quote,prev_is_space,prev_is_stop,prev_lemma,prev_lex_id,prev_pos,prev_tag,sentence_id,span_dep,span_ent_type,span_id,span_is_alpha,span_is_punct,span_is_quote,span_is_space,span_is_stop,span_lemma,span_lex_id,span_pos,span_tag
Hann,75,0,0,1,442,0,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,0,436,381,5,1,0,0,0,0,8656109952700708780,0,95,15794550382381185553
Chu,75,0,0,1,426,0,0,True,False,False,False,False,6604860186677546691,0,91,783433942507015291,0,412,0,True,False,False,False,True,7425985699627899538,0,89,15267657372422890137,0,426,0,6,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Qin,75,0,0,1,397,0,0,True,False,False,False,True,2630753287402592467,0,85,164681854541413346,0,0,0,0,0,0,0,0,0,0,0,0,1,426,378,0,1,0,0,0,0,11615090310102915393,0,95,15794550382381185553
Xiang,75,0,0,1,413,378,0,True,False,False,False,False,9809256058622773968,0,95,15794550382381185553,0,8206900633647566924,0,True,False,False,False,False,6965176418496841198,0,99,17109001835818727656,1,413,378,1,0,0,0,0,0,3615326617309427512,0,95,15794550382381185553
Xiang Shou,75,0,0,2,402,0,0,True,False,False,False,True,3791531372978436496,0,93,5595707737748328492,0,8206900633647566924,0,True,False,False,False,False,6965176418496841198,0,99,17109001835818727656,1,413,378,1,0,0,0,0,0,3615326617309427512,0,95,15794550382381185553
Shou,75,0,0,1,402,0,0,True,False,False,False,True,3791531372978436496,0,93,5595707737748328492,0,7037928807040764755,378,True,False,False,False,False,3615326617309427512,0,95,15794550382381185553,1,413,378,1,0,0,0,0,0,3615326617309427512,0,95,15794550382381185553
Hann,75,0,0,1,436,0,0,True,False,False,False,False,14667099791903937066,0,91,15308085513773655218,0,412,0,True,False,False,False,True,7425985699627899538,0,89,15267657372422890137,1,436,0,3,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Yiyang,75,0,0,1,442,0,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,1,436,382,4,1,0,0,0,0,3853336355791827074,0,95,15794550382381185553
Shuli,75,0,0,1,413,378,0,True,False,False,False,False,7763783676986730962,0,95,15794550382381185553,0,407,0,True,False,False,False,False,13136985495629980461,0,99,17109001835818727656,1,413,378,5,0,0,0,0,0,1812804116571101063,0,95,15794550382381185553
Shuli Zi,75,0,0,2,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,407,0,True,False,False,False,False,13136985495629980461,0,99,17109001835818727656,1,413,378,5,0,0,0,0,0,1812804116571101063,0,95,15794550382381185553
Zi,75,0,0,1,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,7037928807040764755,378,True,False,False,False,False,1812804116571101063,0,95,15794550382381185553,1,413,378,5,0,0,0,0,0,1812804116571101063,0,95,15794550382381185553
Gan,75,0,0,1,407,378,0,True,False,False,False,False,12553505549526367179,0,95,15794550382381185553,0,404,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,1,407,378,6,0,0,0,0,0,14220849248644809038,0,95,15794550382381185553
Gan Mou,75,0,0,2,402,0,0,True,False,False,False,True,3791531372978436496,0,93,5595707737748328492,0,404,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,1,407,378,6,0,0,0,0,0,14220849248644809038,0,95,15794550382381185553
Mou,75,0,0,1,402,0,0,True,False,False,False,True,3791531372978436496,0,93,5595707737748328492,0,7037928807040764755,378,True,False,False,False,False,14220849248644809038,0,95,15794550382381185553,1,407,378,6,0,0,0,0,0,14220849248644809038,0,95,15794550382381185553
Wei,75,0,0,1,413,0,0,True,False,False,False,False,14667099791903937066,0,91,15308085513773655218,0,412,0,True,False,False,False,True,7425985699627899538,0,89,15267657372422890137,1,413,0,7,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Pishi,75,0,0,1,442,0,0,False,True,False,False,False,12646065887601541794,0,96,12646065887601541794,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,1,436,382,8,1,0,0,0,0,15509776504314551722,0,95,15794550382381185553
Xiang,75,0,0,1,426,378,0,True,False,False,False,False,9809256058622773968,0,95,15794550382381185553,0,0,0,0,0,0,0,0,0,0,0,0,2,426,378,0,0,0,0,0,0,3615326617309427512,0,95,15794550382381185553
Xiang Shou,75,0,0,2,8206900633647566924,0,0,True,False,False,False,True,10382539506755952630,0,99,17109001835818727656,0,0,0,0,0,0,0,0,0,0,0,0,2,426,378,0,0,0,0,0,0,3615326617309427512,0,95,15794550382381185553
Shou,75,0,0,1,8206900633647566924,0,0,True,False,False,False,True,10382539506755952630,0,99,17109001835818727656,0,7037928807040764755,378,True,False,False,False,False,3615326617309427512,0,95,15794550382381185553,2,426,378,0,0,0,0,0,0,3615326617309427512,0,95,15794550382381185553
Queen,75,0,0,1,7037928807040764755,378,0,True,False,False,False,False,9952148444390742442,0,95,15794550382381185553,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,2,436,378,2,0,0,0,0,0,4176741725343376093,0,95,15794550382381185553
Queen Dowager,75,1,0,2,436,378,0,True,False,False,False,False,9295486552644530852,0,95,15794550382381185553,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,2,436,378,2,0,0,0,0,0,4176741725343376093,0,95,15794550382381185553
Queen Dowager Xuan,75,1,0,3,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,2,436,378,2,0,0,0,0,0,4176741725343376093,0,95,15794550382381185553
Dowager,75,1,0,1,436,378,0,True,False,False,False,False,9295486552644530852,0,95,15794550382381185553,0,7037928807040764755,378,True,False,False,False,False,4176741725343376093,0,95,15794550382381185553,2,436,378,2,0,0,0,0,0,4176741725343376093,0,95,15794550382381185553
Dowager Xuan,75,1,0,2,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,7037928807040764755,378,True,False,False,False,False,4176741725343376093,0,95,15794550382381185553,2,436,378,2,0,0,0,0,0,4176741725343376093,0,95,15794550382381185553
Xuan,75,0,0,1,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,1,7037928807040764755,378,True,False,False,False,False,9952148444390742442,0,95,15794550382381185553,2,436,378,2,0,0,0,0,0,4176741725343376093,0,95,15794550382381185553
King,75,1,0,1,436,378,0,True,False,False,False,False,9417581523617412420,0,95,15794550382381185553,0,440,0,True,False,False,False,True,12510949447758279278,0,84,1292078113972184607,2,436,378,3,0,0,0,0,0,7464393751932445219,0,95,15794550382381185553
King Zhaoxiang,75,1,0,2,442,0,0,False,True,False,False,False,12646065887601541794,0,96,12646065887601541794,0,440,0,True,False,False,False,True,12510949447758279278,0,84,1292078113972184607,2,436,378,3,0,0,0,0,0,7464393751932445219,0,95,15794550382381185553
Zhaoxiang,75,0,0,1,442,0,0,False,True,False,False,False,12646065887601541794,0,96,12646065887601541794,1,7037928807040764755,378,True,False,False,False,False,7464393751932445219,0,95,15794550382381185553,2,436,378,3,0,0,0,0,0,7464393751932445219,0,95,15794550382381185553
Zichu,276,0,0,1,8206900633647566924,0,0,True,False,False,False,False,1419069029256210956,0,99,17109001835818727656,0,0,0,0,0,0,0,0,0,0,0,0,0,426,382,0,1,0,0,0,0,18133709134003769235,0,95,15794550382381185553
I,276,0,0,1,405,0,0,True,False,False,False,False,4429974322456332988,0,99,9188597074677201817,0,396,0,True,False,False,False,False,5307304325359566725,0,99,13927759927860985106,0,426,0,5,1,0,0,0,0,561228191312463089,0,94,13656873538139661788
Qin,276,0,0,1,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,0,436,378,9,1,0,0,0,0,11615090310102915393,0,95,15794550382381185553
Duke,145,1,0,1,436,378,0,True,False,False,False,False,1829651293286449629,0,95,15794550382381185553,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,0,436,0,1,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Duke Wu,145,1,0,2,442,0,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,0,436,0,1,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Wu,145,0,0,1,442,0,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,1,7037928807040764755,0,True,False,False,False,False,16883499373028730966,0,95,15794550382381185553,0,436,0,1,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Duke,145,1,0,1,436,378,0,True,False,False,False,False,9295486552644530852,0,95,15794550382381185553,0,440,0,True,False,False,False,True,7437575085468336610,0,84,1292078113972184607,0,436,378,4,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Duke Xuan,145,1,0,2,442,0,0,False,True,False,False,False,12646065887601541794,0,96,12646065887601541794,0,440,0,True,False,False,False,True,7437575085468336610,0,84,1292078113972184607,0,436,378,4,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Xuan,145,0,0,1,442,0,0,False,True,False,False,False,12646065887601541794,0,96,12646065887601541794,1,7037928807040764755,378,True,False,False,False,False,16883499373028730966,0,95,15794550382381185553,0,436,378,4,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Duke,145,1,0,1,437,378,0,True,False,False,False,False,9295486552644530852,0,95,15794550382381185553,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,1,436,0,1,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Duke Xuan,145,1,0,2,8110129090154140942,0,1,False,False,False,False,False,16428057658620181782,0,93,74,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,1,436,0,1,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Xuan,145,0,0,1,8110129090154140942,0,1,False,False,False,False,False,16428057658620181782,0,93,74,1,7037928807040764755,0,True,False,False,False,False,16883499373028730966,0,95,15794550382381185553,1,436,0,1,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Wey,145,0,0,1,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,1,436,378,3,1,0,0,0,0,12065355781482517252,0,95,15794550382381185553
Yan,145,0,0,1,8206900633647566924,0,0,True,False,False,False,False,9652614884489271923,0,99,17109001835818727656,0,404,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,1,407,378,4,1,0,0,0,0,9657106461113395361,0,95,15794550382381185553
Zhou,145,0,0,1,413,0,0,True,False,False,False,False,9597162758872268865,0,91,15308085513773655218,0,412,0,True,False,False,False,True,7425985699627899538,0,89,15267657372422890137,1,413,0,5,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
King,145,1,0,1,413,379,0,True,False,False,False,False,5331291120196474153,0,95,15794550382381185553,0,441,0,True,False,False,False,True,1696981056005371314,0,93,6860118812490040284,1,413,0,6,0,0,0,0,0,7464393751932445219,0,95,15794550382381185553
King Hui,145,1,0,2,442,0,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,441,0,True,False,False,False,True,1696981056005371314,0,93,6860118812490040284,1,413,0,6,0,0,0,0,0,7464393751932445219,0,95,15794550382381185553
Hui,145,0,0,1,442,0,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,1,7037928807040764755,0,True,False,False,False,False,7464393751932445219,0,95,15794550382381185553,1,413,0,6,0,0,0,0,0,7464393751932445219,0,95,15794550382381185553
Prince,145,0,0,1,413,0,0,True,False,False,False,False,990703917026036115,0,95,15794550382381185553,0,441,0,True,False,False,False,True,2199259611705938403,0,93,6860118812490040284,1,413,0,7,0,0,0,0,0,12278543830867659210,0,95,15794550382381185553
Prince Tui,145,0,0,2,440,0,0,True,False,False,False,True,7437575085468336610,0,84,1292078113972184607,0,441,0,True,False,False,False,True,2199259611705938403,0,93,6860118812490040284,1,413,0,7,0,0,0,0,0,12278543830867659210,0,95,15794550382381185553
Tui,145,0,0,1,440,0,0,True,False,False,False,True,7437575085468336610,0,84,1292078113972184607,0,7037928807040764755,0,True,False,False,False,False,12278543830867659210,0,95,15794550382381185553,1,413,0,7,0,0,0,0,0,12278543830867659210,0,95,15794550382381185553
Duke,145,1,0,1,437,378,0,True,False,False,False,False,9295486552644530852,0,95,15794550382381185553,0,440,0,True,False,False,False,False,3002984154512732771,0,84,1292078113972184607,2,436,378,0,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Duke Xuan,145,1,0,2,8110129090154140942,378,1,False,False,False,False,False,16428057658620181782,0,93,74,0,440,0,True,False,False,False,False,3002984154512732771,0,84,1292078113972184607,2,436,378,0,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Xuan,145,0,0,1,8110129090154140942,378,1,False,False,False,False,False,16428057658620181782,0,93,74,1,7037928807040764755,378,True,False,False,False,False,16883499373028730966,0,95,15794550382381185553,2,436,378,0,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Zheng,145,0,0,1,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,2,436,378,2,1,0,0,0,0,10795587487264768256,0,95,15794550382381185553
Shu,145,0,0,1,440,0,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,0,404,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,2,407,378,3,1,0,0,0,0,12161133495277023038,0,95,15794550382381185553
Guo,145,0,0,1,8206900633647566924,0,0,True,False,False,False,False,3883960749573218104,0,99,17109001835818727656,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,2,436,378,4,1,0,0,0,0,2176228942656802567,0,95,15794550382381185553
Prince,145,0,0,1,413,378,0,True,False,False,False,False,990703917026036115,0,95,15794550382381185553,0,8206900633647566924,0,True,False,False,False,False,3883960749573218104,0,99,17109001835818727656,2,413,378,5,0,0,0,0,0,12278543830867659210,0,95,15794550382381185553
Prince Tui,145,0,0,2,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,8206900633647566924,0,True,False,False,False,False,3883960749573218104,0,99,17109001835818727656,2,413,378,5,0,0,0,0,0,12278543830867659210,0,95,15794550382381185553
Tui,145,0,0,1,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,7037928807040764755,378,True,False,False,False,False,12278543830867659210,0,95,15794550382381185553,2,413,378,5,0,0,0,0,0,12278543830867659210,0,95,15794550382381185553
King,145,1,0,1,413,379,0,True,False,False,False,False,5331291120196474153,0,95,15794550382381185553,0,407,0,True,False,False,False,True,11532405253426108718,0,99,17109001835818727656,2,413,379,6,0,0,0,0,0,7464393751932445219,0,95,15794550382381185553
King Hui,145,1,0,2,397,0,0,True,False,False,False,True,15255859468896132977,0,85,164681854541413346,0,407,0,True,False,False,False,True,11532405253426108718,0,99,17109001835818727656,2,413,379,6,0,0,0,0,0,7464393751932445219,0,95,15794550382381185553
Hui,145,0,0,1,397,0,0,True,False,False,False,True,15255859468896132977,0,85,164681854541413346,1,7037928807040764755,379,True,False,False,False,False,7464393751932445219,0,95,15794550382381185553,2,413,379,6,0,0,0,0,0,7464393751932445219,0,95,15794550382381185553
Duke,82,1,0,1,426,378,0,True,False,False,False,False,5929456468329207955,0,95,15794550382381185553,0,420,0,True,False,False,False,False,13428508259213873547,0,84,1292078113972184607,0,426,378,0,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Duke Zhuang,82,1,0,2,402,0,0,True,False,False,False,True,14692702688101715474,0,99,17109001835818727656,0,420,0,True,False,False,False,False,13428508259213873547,0,84,1292078113972184607,0,426,378,0,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Zhuang,82,0,0,1,402,0,0,True,False,False,False,True,14692702688101715474,0,99,17109001835818727656,1,7037928807040764755,378,True,False,False,False,False,16883499373028730966,0,95,15794550382381185553,0,426,378,0,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Duke,82,1,0,1,426,378,0,True,False,False,False,False,3615326617309427512,0,95,15794550382381185553,0,442,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,426,378,4,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Duke Xiang,82,1,0,2,442,0,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,442,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,426,378,4,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Xiang,82,0,0,1,442,0,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,1,7037928807040764755,378,True,False,False,False,False,16883499373028730966,0,95,15794550382381185553,0,426,378,4,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Shuli,24,0,0,1,426,378,0,True,False,False,False,False,7763783676986730962,0,95,15794550382381185553,0,8206900633647566924,0,True,False,False,False,False,8685289367999165211,0,99,17109001835818727656,1,426,378,0,0,0,0,0,0,1812804116571101063,0,95,15794550382381185553
Shuli Zi,24,0,0,2,442,0,0,False,True,False,False,False,12646065887601541794,0,96,12646065887601541794,0,8206900633647566924,0,True,False,False,False,False,8685289367999165211,0,99,17109001835818727656,1,426,378,0,0,0,0,0,0,1812804116571101063,0,95,15794550382381185553
Zi,24,0,0,1,442,0,0,False,True,False,False,False,12646065887601541794,0,96,12646065887601541794,0,7037928807040764755,378,True,False,False,False,False,1812804116571101063,0,95,15794550382381185553,1,426,378,0,0,0,0,0,0,1812804116571101063,0,95,15794550382381185553
